"Date","Week","Month","Year","Truck","Rail","Barge","Gulf_Vessel","Pacific_Vessel"
"11/18/2009","46","11","2009","105",,"130.27","177.98","204.28"
"11/11/2009","45","11","2009","106",,"198.77","177.98","187.65"
"11/04/2009","44","11","2009","106",,"133.94","167.81","175.77"
"10/28/2009","43","10","2009","106",,"138.83","164.63","175.77"
"10/21/2009","42","10","2009","102",,"136.69","150.01","159.14"
"10/14/2009","41","10","2009","98",,"130.57","148.74","152.02"
"10/07/2009","40","10","2009","97",,"142.81","142.38","140.14"
"09/30/2009","39","9","2009","98",,"137","142.38","137.77"
"09/23/2009","38","9","2009","99",,"118.95","147.47","149.64"
"09/16/2009","37","9","2009","99",,"102.44","146.2","142.52"
"09/09/2009","36","9","2009","100",,"102.75","144.93","137.77"
"09/02/2009","35","8","2009","101",,"108.56","132.21","118.76"
"08/26/2009","34","8","2009","101",,"103.97","134.76","133.02"
"08/19/2009","33","8","2009","100",,"98.47","142.38","137.77"
"08/12/2009","32","8","2009","99",,"85.62","144.93","142.52"
"08/05/2009","31","8","2009","96",,"84.4","157.64","156.77"
"07/29/2009","30","7","2009","95",,"88.07","162.73","156.77"
"07/22/2009","29","7","2009","94",,"91.13","152.56","147.27"
"07/15/2009","28","7","2009","96",,"82.56","139.84","147.27"
"07/08/2009","27","7","2009","98",,"76.14","152.56","156.77"
"07/01/2009","26","6","2009","98",,"80.42","150.01","147.27"
"06/24/2009","25","6","2009","99",,"84.4","157.64","166.27"
"06/17/2009","24","6","2009","97",,"88.68","143.66","166.27"
"06/10/2009","23","6","2009","94",,"81.95","143.66","161.52"
"06/03/2009","22","5","2009","89",,"80.73","137.3","147.27"
"05/27/2009","21","5","2009","86",,"82.87","125.86","125.89"
"05/20/2009","20","5","2009","84",,"83.18","122.04","125.89"
"05/13/2009","19","5","2009","84",,"83.48","110.6","111.64"
"05/06/2009","18","5","2009","82",,"76.14","101.7","99.76"
"04/29/2009","17","4","2009","83",,"76.14","106.79","116.39"
"04/22/2009","16","4","2009","84",,"79.2","109.33","109.26"
"04/15/2009","15","4","2009","84",,"80.42","99.16","85.51"
"04/08/2009","14","4","2009","84",,"77.37","95.35","80.76"
"04/01/2009","13","3","2009","84",,"76.14","101.7","95.01"
"03/25/2009","12","3","2009","79",,"82.87","101.7","95.01"
"03/18/2009","11","3","2009","76",,"81.03","116.96","118.76"
"03/11/2009","10","3","2009","77",,"81.65","109.33","109.26"
"03/04/2009","9","3","2009","79",,"86.23","100.43","92.64"
"02/25/2009","8","2","2009","80",,"93.27","99.16","90.26"
"02/18/2009","7","2","2009","82",,"94.8","101.7","95.01"
"02/11/2009","6","2","2009","84",,"108.86","97.89","97.39"
"02/04/2009","5","2","2009","85",,"139.44","76.28","87.89"
"01/28/2009","4","1","2009","86",,"171.24","67.38","68.88"
"01/21/2009","3","1","2009","87",,"172.16","63.56","64.13"
"01/14/2009","2","1","2009","87",,"168.19","68.65","64.13"
"01/07/2009","1","1","2009","86",,"113.45","58.48","61.76"
"12/31/2008","52","12","2008","88",,"134.85","61.02","61.76"
"12/24/2008","51","12","2008","89",,"158.71","61.02","61.76"
"12/17/2008","50","12","2008","91",,"143.72","58.48","61.76"
"12/10/2008","49","12","2008","95",,"152.9","58.48","66.51"
"12/03/2008","48","11","2008","99",,"122.32","63.56","68.88"
"11/26/2008","47","11","2008","101",,"120.79","69.92","80.76"
"11/19/2008","46","11","2008","106",,"146.47","73.74","90.26"
"11/12/2008","45","11","2008","111",,"168.19","73.74","90.26"
"11/05/2008","44","11","2008","117",,"321.08","73.74","80.76"
"10/29/2008","43","10","2008","124",,"212.22","78.82","80.76"
"10/22/2008","42","10","2008","131",,"174.61","96.62","90.26"
"10/15/2008","41","10","2008","138",,"201.82","122.04","142.52"
"10/08/2008","40","10","2008","146",,"229.34","142.38","166.27"
"10/01/2008","39","9","2008","149",,"191.12","165.27","204.28"
"09/24/2008","38","9","2008","149",,"182.25","231.38","285.04"
"09/17/2008","37","9","2008","151.81132",,"187.14","231.38","237.53"
"09/10/2008","36","9","2008","153",,"186.23","266.97","251.78"
"09/03/2008","35","8","2008","156",,"181.95","289.86","261.28"
"08/27/2008","34","8","2008","156",,"173.08","294.94","285.04"
"08/20/2008","33","8","2008","159",,"157.48","300.03","294.54"
"08/13/2008","32","8","2008","164",,"140.66","284.77","275.53"
"08/06/2008","31","8","2008","170",,"148.31","302.57","308.79"
"07/30/2008","30","7","2008","174",,"150.45","312.74","313.54"
"07/23/2008","29","7","2008","178",,"138.52","327.99","342.04"
"07/16/2008","28","7","2008","180",,"142.5","335.62","361.05"
"07/09/2008","27","7","2008","178",,"167.57","320.37","361.05"
"07/02/2008","26","6","2008","175",,"184.7","333.08","389.55"
"06/25/2008","25","6","2008","175",,"170.63","310.2","384.8"
"06/18/2008","24","6","2008","177",,"196.93","307.65","370.55"
"06/11/2008","23","6","2008","177",,"161.15","343.25","380.05"
"06/04/2008","22","6","2008","178",,"131.8","343.25","370.55"
"05/28/2008","21","5","2008","178",,"123.85","355.96","346.79"
"05/21/2008","20","5","2008","188",,"116.51","358.5","342.04"
"05/14/2008","19","5","2008","163",,"115.28","321.64","332.54"
"05/07/2008","18","5","2008","157",,"117.12","312.74","323.04"
"04/30/2008","17","4","2008","158",,"118.65","302.57","327.79"
"04/23/2008","16","4","2008","156",,"128.74","289.86","308.79"
"04/16/2008","15","4","2008","153",,"124.76","282.23","299.29"
"04/09/2008","14","4","2008","151",,"127.21","277.14","294.54"
"04/02/2008","13","3","2008","150",,"132.71","279.68","304.04"
"03/26/2008","12","3","2008","151",,"143.42","282.23","313.54"
"03/19/2008","11","3","2008","150",,"131.49","283.5","318.29"
"03/12/2008","10","3","2008","144",,"148.31","286.04","327.79"
"03/05/2008","9","3","2008","138",,"135.77","282.23","318.29"
"02/27/2008","8","2","2008","134",,"161.76","272.06","294.54"
"02/20/2008","7","2","2008","128",,"152.9","266.97","299.29"
"02/13/2008","6","2","2008","124",,"143.72","246.63","256.53"
"02/06/2008","5","2","2008","124",,"152.28","233.92","242.28"
"01/30/2008","4","1","2008","123",,"136.38","0","0"
"01/23/2008","3","1","2008","123",,"130.88","0","0"
"01/16/2008","2","1","2008","126",,"99.38","307.65","323.04"
"01/09/2008","1","1","2008","127",,"107.33","315.28","332.54"
"01/02/2008","52","12","2007","126",,"110.09","312.74","370.55"
"12/26/2007","51","12","2007","125",,"112.23","321.64","370.55"
"12/19/2007","50","12","2007","125",,"115.28","315.28","370.55"
"12/12/2007","49","12","2007","125",,"122.32","310.2","389.55"
"12/05/2007","48","12","2007","129",,"118.34","302.57","389.55"
"11/28/2007","47","11","2007","130",,"118.34","305.11","389.55"
"11/21/2007","46","11","2007","129",,"124.15","300.03","427.55"
"11/14/2007","45","11","2007","129",,"133.94","292.4","437.05"
"11/07/2007","44","11","2007","125",,"127.82","292.4","441.81"
"10/31/2007","43","10","2007","119",,"139.44","297.48","437.05"
"10/24/2007","42","10","2007","117",,"162.99","292.4","427.55"
"10/17/2007","41","10","2007","115",,"160.85","292.4","427.55"
"10/10/2007","40","10","2007","115",,"195.71","256.8","325.42"
"10/03/2007","39","9","2007","115",,"205.19","251.72","313.54"
"09/26/2007","38","9","2007","114",,"199.68","241.55","318.29"
"09/19/2007","37","9","2007","112",,"228.12","241.55","311.16"
"09/12/2007","36","9","2007","110",,"210.39","250.44","323.04"
"09/05/2007","35","9","2007","109",,"247.69","231.88","280.76"
"08/29/2007","34","8","2007","108",,"213.44","228.83","280.29"
"08/22/2007","33","8","2007","108",,"176.75","239","289.79"
"08/15/2007","32","8","2007","107",,"162.38","226.29","268.41"
"08/08/2007","31","8","2007","109",,"136.38","227.56","275.53"
"08/01/2007","30","7","2007","109",,"120.79","228.83","280.29"
"07/25/2007","29","7","2007","109",,"140.05","213.58","285.04"
"07/18/2007","28","7","2007","109",,"134.24","203.41","285.04"
"07/11/2007","27","7","2007","108",,"108.86","188.15","256.53"
"07/04/2007","26","7","2007","107",,"110.09","188.15","242.28"
"06/27/2007","25","6","2007","107",,"112.84","153.83","194.77"
"06/20/2007","24","6","2007","106",,"105.5","150.01","185.27"
"06/13/2007","23","6","2007","112",,"100.91","157.64","190.02"
"06/06/2007","22","6","2007","106",,"108.25","162.73","197.15"
"05/30/2007","21","5","2007","106",,"99.69","162.73","201.9"
"05/23/2007","20","5","2007","106",,"84.09","162.73","211.4"
"05/16/2007","19","5","2007","105",,"69.41","165.27","218.53"
"05/09/2007","18","5","2007","105",,"63.91","155.1","211.4"
"05/02/2007","17","4","2007","106",,"65.44","152.56","206.65"
"04/25/2007","16","4","2007","108",,"65.13","152.56","201.9"
"04/18/2007","15","4","2007","109",,"68.5","148.74","197.15"
"04/11/2007","14","4","2007","107",,"70.64","144.93","191.21"
"04/04/2007","13","4","2007","105",,"72.47","144.93","191.21"
"03/28/2007","12","3","2007","101",,"74.61","144.93","191.21"
"03/21/2007","11","3","2007","101",,"81.95","144.93","190.02"
"03/14/2007","10","3","2007","101",,"90.82","144.93","190.02"
"03/07/2007","9","3","2007","99",,"87.15","142.38","185.27"
"02/28/2007","8","2","2007","96",,"97.85","141.11","181.71"
"02/21/2007","7","2","2007","94",,"111.31","136.03","179.33"
"02/14/2007","6","2","2007","93",,"113.14","133.49","175.77"
"02/07/2007","5","2","2007","92",,"109.47","133.49","171.02"
"01/31/2007","4","1","2007","91",,"95.41","133.49","175.77"
"01/24/2007","3","1","2007","92",,"87.46","136.03","180.52"
"01/17/2007","2","1","2007","93",,"120.18","142.38","194.77"
"01/10/2007","1","1","2007","96",,"81.95","136.03","187.48"
"01/03/2007","53","12","2006","97",,"81.95",,
"12/27/2006","52","12","2006","98",,"83.79","135.87","187.21"
"12/20/2006","51","12","2006","98",,"87.15","134.25","186.29"
"12/13/2006","50","12","2006","99",,"116.81","132.98","188.76"
"12/06/2006","49","12","2006","99",,"115.28","132.58","197.71"
"11/29/2006","48","11","2006","97",,"136.08","126.82","195.11"
"11/22/2006","47","11","2006","96",,"141.89","125.17","193.38"
"11/15/2006","46","11","2006","96",,"136.08","126.09","194.5"
"11/08/2006","45","11","2006","95",,"140.36","125.36","198.7"
"11/01/2006","44","10","2006","95",,"161.46","122.5","179.67"
"10/25/2006","43","10","2006","95",,"137.61","122.8","175.63"
"10/18/2006","42","10","2006","94",,"169.41","123.4","184.4"
"10/11/2006","41","10","2006","95",,"171.24","125.33","186.84"
"10/04/2006","40","10","2006","96",,"186.53","126.35","183.5"
"09/27/2006","39","9","2006","98",,"177.67","125.85","175.3"
"09/20/2006","38","9","2006","102",,"165.13","130.82","187.46"
"09/13/2006","37","9","2006","108",,"157.18","128.22","173.29"
"09/06/2006","36","9","2006","112",,"154.12","125.17","167.97"
"08/30/2006","35","8","2006","114",,"174","119.12","159.48"
"08/23/2006","34","8","2006","114",,"177.05","116.01","158.28"
"08/16/2006","33","8","2006","116",,"174","115.12","158.45"
"08/09/2006","32","8","2006","115",,"174.91","110.69","152.29"
"08/02/2006","31","7","2006","112",,"152.28","105.4","142.79"
"07/26/2006","30","7","2006","111",,"151.67","103.19","145.46"
"07/19/2006","29","7","2006","110",,"160.85","100.01","142.95"
"07/12/2006","28","7","2006","110",,"150.76","97.98","143.09"
"07/05/2006","27","7","2006","109",,"135.47","101.49","149.37"
"06/28/2006","26","6","2006","108",,"127.21","98.5","143.86"
"06/21/2006","25","6","2006","110",,"116.81","93.72","136.21"
"06/14/2006","24","6","2006","110",,"118.34","94.02","138.1"
"06/07/2006","23","6","2006","109",,"114.67","90.78","130.21"
"05/31/2006","22","5","2006","109",,"107.33","89.27","122.84"
"05/24/2006","21","5","2006","109",,"117.42","89.33","120.87"
"05/17/2006","20","5","2006","110",,"120.18","88.57","120.96"
"05/10/2006","19","5","2006","109",,"108.86","87.34","120.27"
"05/03/2006","18","4","2006","109",,"95.41","86.59","117.77"
"04/26/2006","17","4","2006","109",,"88.07","87.34","118.78"
"04/19/2006","16","4","2006","104",,"89.9","88.37","120.36"
"04/12/2006","15","4","2006","100",,"100.3","88.68","121.08"
"04/05/2006","14","4","2006","99",,"105.5","90.77","123.11"
"03/29/2006","13","3","2006","97",,"98.47","92.17","128.27"
"03/22/2006","12","3","2006","97",,"101.83","88.85","130.3"
"03/15/2006","11","3","2006","96",,"103.05","91.86","138.07"
"03/08/2006","10","3","2006","96",,"115.59","91.64","131.89"
"03/01/2006","9","2","2006","93",,"117.73","90.7","127.98"
"02/22/2006","8","2","2006","93",,"114.67","92.83","129.79"
"02/15/2006","7","2","2006","93",,"130.57","88.69","120.51"
"02/08/2006","6","2","2006","94",,"145.25","86.12","116.66"
"02/01/2006","5","1","2006","94",,"126.29","83.03","112.59"
"01/25/2006","4","1","2006","93",,"117.12","86.02","109.28"
"01/18/2006","3","1","2006","92",,"122.32","93.56","118.57"
"01/11/2006","2","1","2006","94",,"115.9","100.31","121.95"
"01/04/2006","1","1","2006","92",,"125.07","101.65","123.57"
"12/28/2005","52","12","2005","92",,"135.47","100.36","119.59"
"12/21/2005","51","12","2005","93",,"155.34","100.63","120.62"
"12/14/2005","50","12","2005","92",,"168.8","101.7","126.43"
"12/07/2005","49","12","2005","81",,"146.17","104.58","119.78"
"11/30/2005","48","11","2005","94",,"111.61","107.59","111.92"
"11/23/2005","47","11","2005","95",,"112.23","110.41","106.52"
"11/16/2005","46","11","2005","98",,"114.67","115.54","113.03"
"11/09/2005","45","11","2005","102",,"109.78","115.59","114.48"
"11/02/2005","44","10","2005","109",,"137.61","117.79","117.1"
"10/26/2005","43","10","2005","119",,"179.19","118.59","115.71"
"10/19/2005","42","10","2005","119",,"199.99","119.32","120.63"
"10/12/2005","41","10","2005","119",,"256.87","118.82","123.81"
"10/05/2005","40","10","2005","119",,"216.5","113.32","119.05"
"09/28/2005","39","9","2005","106",,"193.57","111.76","121.58"
"09/21/2005","38","9","2005","103",,"179.5","107.52","126.14"
"09/14/2005","37","9","2005","107",,"204.88","99.8","115.71"
"09/07/2005","36","9","2005","109",,"171.24","91.82","103.05"
"08/31/2005","35","8","2005","98",,"152.9","95.03","108.54"
"08/24/2005","34","8","2005","98",,"100.3","98.95","119.27"
"08/17/2005","33","8","2005","97",,"96.94","95.32","109.61"
"08/10/2005","32","8","2005","91",,"83.48","87.86","92.45"
"08/03/2005","31","7","2005","89",,"77.37","83.76","86.73"
"07/27/2005","30","7","2005","88",,"84.4","88.54","91.62"
"07/20/2005","29","7","2005","90",,"95.1","93.96","99.73"
"07/13/2005","28","7","2005","91",,"78.89","100.83","102.68"
"07/06/2005","27","7","2005","89",,"75.84","110.44","103.56"
"06/29/2005","26","6","2005","88",,"71.86","117.62","112.25"
"06/22/2005","25","6","2005","87",,"63.91","118.19","111.67"
"06/15/2005","24","6","2005","86",,"67.58","126","119.48"
"06/08/2005","23","6","2005","84",,"71.25","135.84","129.47"
"06/01/2005","22","5","2005","82",,"77.37","136.57","126.13"
"05/25/2005","21","5","2005","81",,"81.03","137.5","128.17"
"05/18/2005","20","5","2005","83",,"76.45","138.04","128.62"
"05/11/2005","19","5","2005","84",,"70.03","145.69","139.36"
"05/04/2005","18","5","2005","85",,"74.92","138","125.97"
"04/27/2005","17","4","2005","86",,"68.19","145.04","132.27"
"04/20/2005","16","4","2005","85",,"72.78","157.28","163.84"
"04/13/2005","15","4","2005","87",,"73.7","158.63","166.82"
"04/06/2005","14","4","2005","87",,"95.71","157.92","168.56"
"03/30/2005","13","3","2005","85",,"70.64","161.84","182.24"
"03/23/2005","12","3","2005","85",,"76.45","162.96","183.87"
"03/16/2005","11","3","2005","83",,"105.19","162.62","190.6"
"03/09/2005","10","3","2005","82",,"84.09","158.17","189.55"
"03/02/2005","9","2","2005","80",,"112.84","155.13","185.33"
"02/23/2005","8","2","2005","76",,"97.85","156.89","193.04"
"02/16/2005","7","2","2005","75",,"85.01","151.61","172.53"
"02/09/2005","6","2","2005","75",,"71.25","147.03","160.47"
"02/02/2005","5","1","2005","75",,"80.42","153.59","169.22"
"01/26/2005","4","1","2005","74",,"89.29","149.55","162.37"
"01/19/2005","3","1","2005","74",,"110.39","152.99","175.28"
"01/12/2005","2","1","2005","73",,"99.08","158.31","185.85"
"01/05/2005","1","1","2005","74",,"79.81","148.17","173.16"
"12/29/2004","52","12","2004","75",,"91.74",,
"12/22/2004","51","12","2004","75",,"105.74","154.41","187.92"
"12/15/2004","50","12","2004","75",,"92.04","160.77","206.89"
"12/08/2004","49","12","2004","78",,"74.92","176.55","231.25"
"12/01/2004","48","11","2004","80",,"73.39","178.92","236.89"
"11/24/2004","47","11","2004","80",,"72.17","163.67","214.19"
"11/17/2004","46","11","2004","80",,"91.43","155.72","194.57"
"11/10/2004","45","11","2004","82",,"113.45","154.61","185.82"
"11/03/2004","44","10","2004","83",,"112.84","153.73","188.53"
"10/27/2004","43","10","2004","83",,"129.35","152.68","190.12"
"10/20/2004","42","10","2004","82",,"101.83","146.01","184.1"
"10/13/2004","41","10","2004","79",,"103.97","140.08","172.5"
"10/06/2004","40","10","2004","77",,"128.13","136.56","167.24"
"09/29/2004","39","9","2004","76",,"131.18","135.94","168.54"
"09/22/2004","38","9","2004","72",,"115.9","136.38","169.26"
"09/15/2004","37","9","2004","71",,"108.56","134.07","159.11"
"09/08/2004","36","9","2004","71",,"69.72","131.92","151.91"
"09/01/2004","35","8","2004","71",,"67.58","134.29","152.32"
"08/25/2004","34","8","2004","71",,"68.5","134.36","154.89"
"08/18/2004","33","8","2004","69",,"69.72","129.59","151.52"
"08/11/2004","32","8","2004","68",,"67.27","127.17","148.12"
"08/04/2004","31","8","2004","67",,"64.22","131.57","155.94"
"07/28/2004","30","7","2004","66",,"59.94","125.75","149.94"
"07/21/2004","29","7","2004","66",,"46.79","122.58","158.6"
"07/14/2004","28","7","2004","66",,"44.65","123.65","171.79"
"07/07/2004","27","7","2004","65",,"46.17","107.72","145.84"
"06/30/2004","26","6","2004","64",,"46.17","97.46","125.75"
"06/23/2004","25","6","2004","64",,"45.87","94.01","117.08"
"06/16/2004","24","6","2004","65",,"46.48","110.75","124.13"
"06/09/2004","23","6","2004","65",,"49.84","121.31","126.11"
"06/02/2004","22","5","2004","66",,"51.68","130.74","135.48"
"05/26/2004","21","5","2004","66",,"53.21","131.76","142.14"
"05/19/2004","20","5","2004","67",,"51.68","133.26","144.87"
"05/12/2004","19","5","2004","66",,"46.48","161.15","176.02"
"05/05/2004","18","5","2004","65",,"41.59","161.04","170.95"
"04/28/2004","17","4","2004","65",,"41.74","168.93","181.15"
"04/21/2004","16","4","2004","65",,"42.81","182.14","196.76"
"04/14/2004","15","4","2004","63",,"44.65","184.54","195.42"
"04/07/2004","14","4","2004","62",,"44.95","184.94","196.94"
"03/31/2004","13","3","2004","62",,"46.17","183.65","200.14"
"03/24/2004","12","3","2004","62",,"43.73","185.69","209.07"
"03/17/2004","11","3","2004","61",,"46.17","186.27","215.61"
"03/10/2004","10","3","2004","62",,"45.56","185.89","213.44"
"03/03/2004","9","2","2004","61",,"48.93","183.6","207.89"
"02/25/2004","8","2","2004","60",,"48.32","185.63","212.64"
"02/18/2004","7","2","2004","60",,"55.35","175.01","207.79"
"02/11/2004","6","2","2004","59",,"59.94","175.97","208.69"
"02/04/2004","5","2","2004","60",,"65.75","181.72","215.06"
"01/28/2004","4","1","2004","60",,"63.6","158.23","208.5"
"01/21/2004","3","1","2004","59",,"58.1","150.22","207.36"
"01/14/2004","2","1","2004","60",,"61.16","147.9","214.44"
"01/07/2004","1","1","2004","57",,"61.16","131.27","196.91"
"12/31/2003","52","12","2003","57",,"61.46","0","0"
"12/24/2003","51","12","2003","57",,"65.75","130.59","197.43"
"12/17/2003","50","12","2003","56",,"65.44","130.38","198.62"
"12/10/2003","49","12","2003","56",,"67.58","128.43","196.82"
"12/03/2003","48","11","2003","56",,"61.16","124.94","199.24"
"11/26/2003","47","11","2003","56",,"57.49","117.77","194.63"
"11/19/2003","46","11","2003","56",,"59.02","114.37","186.03"
"11/12/2003","45","11","2003","56",,"66.97","115.48","187.46"
"11/05/2003","44","11","2003","56",,"84.7","120.72","197.2"
"10/29/2003","43","10","2003","57",,"107.03","118.94","199.48"
"10/22/2003","42","10","2003","57",,"93.27","116.32","182.14"
"10/15/2003","41","10","2003","56",,"81.95","115.74","180.62"
"10/08/2003","40","10","2003","55",,"91.13","107.7","155.91"
"10/01/2003","39","9","2003","54",,"92.04","95.93","128.6"
"09/24/2003","38","9","2003","54",,"83.48","85.56","108.41"
"09/17/2003","37","9","2003","55",,"75.84","87.47","95.96"
"09/10/2003","36","9","2003","56",,"60.85","88.71","93.11"
"09/03/2003","35","8","2003","57",,"57.49","86.35","92.64"
"08/27/2003","34","8","2003","57",,"57.49","84.31","97.05"
"08/20/2003","33","8","2003","57",,"51.98","86.3","103.04"
"08/13/2003","32","8","2003","56",,"49.69","86.04","103.42"
"08/06/2003","31","8","2003","55",,"46.17","81.57","98.62"
"07/30/2003","30","7","2003","54",,"46.17","82.89","106.98"
"07/23/2003","29","7","2003","54",,"44.95","84.64","111.07"
"07/16/2003","28","7","2003","54",,"47.09","81.97","112.07"
"07/09/2003","27","7","2003","54",,"47.7","79.86","110.97"
"07/02/2003","26","6","2003","54",,"48.93","78.03","109.83"
"06/25/2003","25","6","2003","54",,"48.01","76.74","107.84"
"06/18/2003","24","6","2003","54",,"45.56","77.32","107.03"
"06/11/2003","23","6","2003","54",,"42.51","77.8","104.09"
"06/04/2003","22","6","2003","54",,"40.67","79.58","106.32"
"05/28/2003","21","5","2003","54",,"41.28","79.56","109.26"
"05/21/2003","20","5","2003","54",,"43.12","86.91","110.74"
"05/14/2003","19","5","2003","54",,"45.26","90.24","105.75"
"05/07/2003","18","5","2003","56",,"39.14","88.84","102.23"
"04/30/2003","17","4","2003","57",,"38.53","86.8","102.8"
"04/23/2003","16","4","2003","58",,"39.45","82.2","103.37"
"04/16/2003","15","4","2003","58",,"42.2","81.74","104.23"
"04/09/2003","14","4","2003","58",,"43.73","78.79","99.62"
"04/02/2003","13","3","2003","60",,"44.34","77.09","94.54"
"03/26/2003","12","3","2003","63",,"47.09","76.51","94.2"
"03/19/2003","11","3","2003","66",,"53.51","76.63","93.73"
"03/12/2003","10","3","2003","67",,"57.79","74.14","88.65"
"03/05/2003","9","3","2003","66",,"55.65","72.21","90.55"
"02/26/2003","8","2","2003","65",,"51.37","71.37","91.88"
"02/19/2003","7","2","2003","64",,"50.76","70.18","90.74"
"02/12/2003","6","2","2003","63",,"54.43","69.16","91.97"
"02/05/2003","5","2","2003","58",,"62.69","66.82","88.93"
"01/29/2003","4","1","2003","56",,"68.19","67.02","88.79"
"01/22/2003","3","1","2003","56",,"73.08","71.19","98.62"
"01/15/2003","2","1","2003","56",,"72.47","69.31","97.01"
"01/08/2003","1","1","2003","57",,"48.93","65.6","92.87"
"01/01/2003","52","12","2002","56",,"48.93","64.96","92.49"
"12/25/2002","51","12","2002","54",,"50.76","64.96","92.3"
"12/18/2002","50","12","2002","53",,"53.21","64","89.55"
"12/11/2002","49","12","2002","53",,"69.72","63.34","85.99"
"12/04/2002","48","12","2002","53",,"66.05","63.29","81.19"
"11/27/2002","47","11","2002","53",,"73.7","62.29","76.06"
"11/20/2002","46","11","2002","53",,"65.44","61.81","72.83"
"11/13/2002","45","11","2002","54",,"68.19","63.08","70.31"
"11/06/2002","44","11","2002","54",,"66.36","63.82","68.5"
"10/30/2002","43","10","2002","55",,"63.91","63.46","66.37"
"10/23/2002","42","10","2002","55",,"63.91","62.93","64.56"
"10/16/2002","41","10","2002","55",,"62.99","61.78","63.18"
"10/09/2002","40","10","2002","55",,"61.16","61.33","65.61"
"10/02/2002","39","9","2002","54",,"54.43","62.6","63.04"
"09/25/2002","38","9","2002","53",,"48.01","62.29","61.47"
"09/18/2002","37","9","2002","53",,"45.87","58.73","59.43"
"09/11/2002","36","9","2002","53",,"44.34","57.72","57.77"
"09/04/2002","35","9","2002","52",,"42.51","56.09","53.25"
"08/28/2002","34","8","2002","52",,"39.14","52.96","52.4"
