Date,Week,Month,Year,Truck,Rail,Barge,Gulf_Vessel,Pacific_Vessel
2019-01-16,2,1,2019,112.0,97.0,133.94,114.42,114.01
2019-01-23,3,1,2019,112.0,101.0,137.61,109.33,111.64
2019-01-30,4,1,2019,112.0,101.0,141.58,104.25,109.26
2019-02-06,5,2,2019,112.0,107.0,137.61,99.16,104.51
2019-02-13,6,2,2019,112.0,111.0,164.52,96.62,102.14
2019-02-20,7,2,2019,113.0,126.0,160.54,99.16,104.51
2019-02-27,8,2,2019,115.0,127.0,183.48,99.8,105.7
2019-03-06,9,3,2019,116.0,142.0,160.54,100.43,108.08
2019-03-13,10,3,2019,116.0,138.0,151.37,101.7,109.26
2019-03-20,11,3,2019,116.0,134.0,143.72,101.7,109.26
2019-03-27,12,3,2019,116.0,115.0,160.54,104.25,111.64
2019-04-03,13,3,2019,116.0,108.0,137.61,105.52,112.83
2019-04-10,14,4,2019,117.0,114.0,123.23,106.79,112.83
2019-04-17,15,4,2019,118.0,106.0,116.2,106.79,111.64
2019-04-24,16,4,2019,119.0,99.0,115.59,106.79,109.26
2019-05-01,17,4,2019,120.0,103.0,117.73,107.42,109.26
2019-05-08,18,5,2019,120.0,99.0,,108.06,109.26
2019-05-15,19,5,2019,119.0,102.0,,108.06,109.26
2019-05-22,20,5,2019,119.0,98.0,126.29,109.33,111.64
2019-05-29,21,5,2019,119.0,100.0,,110.6,114.01
2019-06-05,22,6,2019,118.0,102.0,,111.87,115.2
2019-06-12,23,6,2019,117.0,106.0,,111.24,114.01
2019-06-19,24,6,2019,116.0,105.0,161.46,109.97,112.83
2019-06-26,25,6,2019,115.0,105.0,141.58,108.7,112.83
2019-07-03,26,6,2019,115.0,99.0,149.23,109.33,112.83
2019-07-10,27,7,2019,115.0,101.0,138.52,113.15,115.2
2019-07-17,28,7,2019,115.0,101.0,152.9,118.23,121.14
2019-07-24,29,7,2019,115.0,100.0,162.99,125.86,128.27
2019-07-31,30,7,2019,114.0,98.0,157.79,128.4,133.02
2019-08-07,31,8,2019,114.0,98.0,164.52,125.86,130.64
2019-08-14,32,8,2019,114.0,99.0,158.71,124.59,128.27
2019-08-21,33,8,2019,113.0,99.0,144.03,128.4,131.83
2019-08-28,34,8,2019,113.0,98.0,143.11,129.67,135.39
2019-09-04,35,9,2019,112.0,96.0,134.24,131.58,138.95
2019-09-11,36,9,2019,112.0,96.0,120.18,133.49,142.52
2019-09-18,37,9,2019,113.0,98.0,115.9,132.21,141.33
2019-09-25,38,9,2019,116.0,97.0,113.75,132.85,140.14
2019-10-02,39,9,2019,116.0,97.0,110.09,130.94,136.58
2019-10-09,40,10,2019,115.0,103.0,117.42,130.31,135.39
2019-10-16,41,10,2019,115.0,103.0,113.14,130.94,135.39
2019-10-23,42,10,2019,115.0,105.0,120.48,130.94,135.39
2019-10-30,43,10,2019,116.0,101.0,112.23,128.4,133.02
2019-11-06,44,11,2019,116.0,105.0,105.19,125.86,128.27
2019-11-13,45,11,2019,116.0,105.0,123.23,123.32,124.7
2019-11-20,46,11,2019,116.0,101.0,121.09,118.23,117.58
2019-11-27,47,11,2019,116.0,102.0,113.45,117.59,117.58
2019-12-04,48,12,2019,116.0,96.0,107.33,,
2019-12-11,49,12,2019,115.0,92.0,104.89,118.87,119.95
2019-12-18,50,12,2019,115.0,96.0,103.36,120.14,122.33
2019-12-25,51,12,2019,115.0,96.0,97.24,118.23,121.14
2020-01-01,52,12,2019,116.0,97.0,96.32,,
2020-01-08,1,1,2020,116.0,95.0,94.8,116.32,118.76
2020-01-15,2,1,2020,116.0,94.0,102.13,114.42,115.2
2020-01-22,3,1,2020,115.0,103.0,101.83,116.96,117.58
2020-01-29,4,1,2020,114.0,103.0,99.69,115.69,117.58
2020-02-05,5,2,2020,112.0,100.0,93.88,114.42,115.2
2020-02-12,6,2,2020,110.0,97.0,90.51,106.79,104.51
2020-02-19,7,2,2020,109.0,97.0,89.29,108.7,105.7
2020-02-26,8,2,2020,109.0,102.0,86.85,109.97,108.08
2020-03-04,9,3,2020,108.0,100.0,88.07,110.6,111.64
2020-03-11,10,3,2020,106.0,103.0,84.09,111.24,112.83
2020-03-18,11,3,2020,103.0,100.0,85.01,109.97,110.45
2020-03-25,12,3,2020,100.0,103.0,92.96,104.88,100.95
2020-04-01,13,3,2020,98.0,102.0,100.91,99.16,95.01
2020-04-08,14,4,2020,96.0,102.0,100.91,98.53,93.82
2020-04-15,15,4,2020,95.0,102.0,94.18,98.53,93.82
2020-04-22,16,4,2020,94.0,102.0,86.54,97.25,93.82
2020-04-29,17,4,2020,92.0,101.0,82.87,94.71,91.45
2020-05-06,18,5,2020,91.0,100.0,78.59,91.53,89.07
2020-05-13,19,5,2020,90.0,98.0,79.2,88.99,86.7
2020-05-20,20,5,2020,90.0,100.0,85.32,86.45,84.32
2020-05-27,21,5,2020,90.0,101.0,88.07,86.45,84.32
2020-06-03,22,5,2020,90.0,101.0,86.54,87.08,85.51
2020-06-10,23,6,2020,90.0,102.0,89.9,88.99,87.89
2020-06-17,24,6,2020,91.0,104.0,81.95,90.26,89.07
2020-06-24,25,6,2020,92.0,101.0,86.54,95.98,95.01
2020-07-01,26,6,2020,92.0,102.0,88.07,99.8,97.39
2020-07-08,27,7,2020,92.0,101.0,90.21,100.43,97.39
2020-07-15,28,7,2020,92.0,102.0,88.99,100.43,99.76
2020-07-22,29,7,2020,92.0,105.0,104.89,108.06,102.14
2020-07-29,30,7,2020,92.0,106.0,114.67,105.52,98.57
2020-08-05,31,8,2020,91.0,111.0,111.31,105.52,103.33
2020-08-12,32,8,2020,92.0,106.0,105.19,108.06,108.08
2020-08-19,33,8,2020,92.0,106.0,113.14,113.15,115.2
2020-08-26,34,8,2020,92.0,112.0,111.0,113.15,115.2
2020-09-02,35,8,2020,92.0,117.0,111.61,114.42,117.58
2020-09-09,36,9,2020,92.0,109.0,109.47,114.42,117.58
2020-09-16,37,9,2020,91.0,115.0,118.65,111.87,114.01
2020-09-23,38,9,2020,91.0,122.0,138.22,110.6,112.83
2020-09-30,39,9,2020,90.0,126.0,145.86,109.97,112.83
2020-10-07,40,10,2020,90.0,116.0,156.87,109.97,112.83
2020-10-14,41,10,2020,90.0,114.0,193.87,109.97,112.83
2020-10-21,42,10,2020,90.0,113.0,192.34,109.33,112.83
2020-10-28,43,10,2020,90.0,108.0,157.79,108.06,112.83
2020-11-04,44,11,2020,90.0,109.0,182.25,108.06,111.64
2020-11-11,45,11,2020,90.0,107.0,203.35,107.42,110.45
2020-11-18,46,11,2020,92.0,101.0,157.48,104.88,108.08
2020-11-25,47,11,2020,93.0,100.0,141.58,105.52,109.26
2020-12-02,48,11,2020,94.0,101.0,142.19,,
2020-12-09,49,12,2020,95.0,100.0,127.52,105.52,110.45
2020-12-16,50,12,2020,97.0,106.0,131.8,105.52,110.45
2020-12-23,51,12,2020,99.0,108.0,126.29,106.79,112.83
2020-12-30,52,12,2020,99.0,110.0,127.82,,
2021-01-06,1,1,2021,100.0,108.0,127.82,106.79,112.83
2021-01-13,2,1,2021,101.0,104.0,136.08,109.97,116.39
2021-01-20,3,1,2021,102.0,109.0,140.66,116.96,125.89
2021-01-27,4,1,2021,102.0,109.0,120.79,117.59,125.89
2021-02-03,5,1,2021,103.0,103.0,128.43,118.23,127.08
2021-02-10,6,2,2021,106.0,100.0,127.21,118.87,127.08
2021-02-17,7,2,2021,109.0,107.0,132.71,124.59,128.27
2021-02-24,8,2,2021,112.0,105.0,132.71,137.3,153.21
2021-03-03,9,2,2021,116.0,101.0,116.51,146.2,153.21
2021-03-10,10,3,2021,119.0,108.0,113.75,146.2,153.21
2021-03-17,11,3,2021,120.0,106.0,116.51,146.83,154.39
2021-03-24,12,3,2021,121.0,105.0,115.59,153.19,166.27
2021-03-31,13,3,2021,119.0,101.0,113.75,156.37,171.02
2021-04-07,14,4,2021,119.0,104.0,109.78,156.37,171.02
2021-04-14,15,4,2021,118.0,109.0,103.36,155.1,168.65
2021-04-21,16,4,2021,118.0,102.0,105.5,147.47,161.52
2021-04-28,17,4,2021,118.0,101.0,105.8,158.91,173.4
2021-05-05,18,5,2021,119.0,99.0,103.97,160.18,173.4
2021-05-12,19,5,2021,120.0,100.0,118.65,165.27,180.52
2021-05-19,20,5,2021,123.0,100.0,114.37,170.35,187.65
2021-05-26,21,5,2021,123.0,97.0,115.59,167.81,182.9
2021-06-02,22,5,2021,123.0,96.0,101.83,167.81,182.9
2021-06-09,23,6,2021,124.0,96.0,94.18,167.81,181.71
2021-06-16,24,6,2021,124.0,96.0,92.96,172.9,185.27
2021-06-23,25,6,2021,124.0,96.0,90.21,186.88,201.9
2021-06-30,26,6,2021,125.0,96.0,85.93,190.69,204.28
2021-07-07,27,7,2021,126.0,97.0,84.09,208.49,218.53
2021-07-14,28,7,2021,126.0,97.0,84.09,216.12,219.71
2021-07-21,29,7,2021,126.0,98.0,84.4,213.58,213.78
2021-07-28,30,7,2021,126.0,99.0,85.62,205.95,209.03
2021-08-04,31,8,2021,127.0,101.0,103.05,205.95,204.28
2021-08-11,32,8,2021,127.0,100.0,106.42,200.86,204.28
2021-08-18,33,8,2021,127.0,100.0,113.14,200.86,204.28
2021-08-25,34,8,2021,125.0,102.0,115.59,207.22,209.03
2021-09-01,35,8,2021,126.0,102.0,131.49,208.49,211.4
2021-09-08,36,9,2021,127.0,104.0,172.16,209.13,212.59
2021-09-15,37,9,2021,127.0,108.0,183.17,204.04,210.21
2021-09-22,38,9,2021,128.0,120.0,216.81,207.22,213.78
2021-09-29,39,9,2021,129.0,117.0,238.21,209.76,216.15
2021-10-06,40,10,2021,131.0,110.0,211.61,214.21,220.9
2021-10-13,41,10,2021,135.0,106.0,151.37,214.21,220.9
2021-10-20,42,10,2021,139.0,107.0,192.65,215.48,223.28
2021-10-27,43,10,2021,140.0,109.0,179.81,231.38,237.53
2021-11-03,44,10,2021,141.0,110.0,144.64,227.56,232.78
2021-11-10,45,11,2021,141.0,112.0,155.34,214.85,214.96
2021-11-17,46,11,2021,141.0,113.0,139.75,198.32,199.52
2021-11-24,47,11,2021,141.0,113.0,143.11,177.98,178.15
2021-12-01,48,11,2021,140.0,113.0,146.78,,
2021-12-08,49,12,2021,139.0,113.0,174.91,180.52,178.15
2021-12-15,50,12,2021,138.0,126.0,200.29,184.34,185.27
2021-12-22,51,12,2021,137.0,124.0,225.67,177.98,176.96
2021-12-29,52,12,2021,136.0,134.0,218.64,,
2022-01-05,1,1,2022,136.0,140.0,172.47,175.44,176.96
2022-01-12,2,1,2022,138.0,153.0,214.05,179.25,184.09
2022-01-19,3,1,2022,141.0,136.0,259.92,174.17,178.15
2022-01-26,4,1,2022,143.0,132.0,262.98,164.0,166.27
2022-02-02,5,1,2022,145.0,130.0,266.35,158.91,163.9
2022-02-09,6,2,2022,149.0,122.0,220.48,155.1,161.52
2022-02-16,7,2,2022,152.0,108.0,211.91,165.27,171.02
2022-02-23,8,2,2022,153.0,108.0,170.02,167.81,172.21
2022-03-02,9,2,2022,155.0,110.0,188.67,174.17,181.71
2022-03-09,10,3,2022,183.0,118.0,273.07,180.52,186.46
2022-03-16,11,3,2022,198.0,134.0,302.73,200.86,210.21
2022-03-23,12,3,2022,194.0,148.0,258.7,189.42,203.09
2022-03-30,13,3,2022,196.0,154.0,248.92,199.59,209.03
2022-04-06,14,4,2022,194.0,130.0,273.38,199.59,209.03
2022-04-13,15,4,2022,191.0,147.0,246.16,197.05,207.84
2022-04-20,16,4,2022,192.0,152.0,186.84,199.59,210.21
2022-04-27,17,4,2022,195.0,144.0,173.38,200.86,212.59
2022-05-04,18,5,2022,208.0,133.0,168.8,200.86,210.21
2022-05-11,19,5,2022,212.0,152.0,159.93,202.14,211.4
2022-05-18,20,5,2022,212.0,138.0,142.81,208.49,220.9
2022-05-25,21,5,2022,210.0,125.0,133.02,209.76,223.28
2022-06-01,22,5,2022,209.0,129.0,134.85,207.22,223.28
2022-06-08,23,6,2022,215.0,132.0,133.02,204.04,218.53
2022-06-15,24,6,2022,216.0,117.0,143.42,202.14,214.96
2022-06-22,25,6,2022,219.0,110.0,149.53,202.14,214.96
2022-06-29,26,6,2022,218.0,109.0,129.66,200.86,213.78
2022-07-06,27,7,2022,214.0,112.0,123.54,194.51,209.03
2022-07-13,28,7,2022,210.0,113.0,124.76,190.69,205.46
2022-07-20,29,7,2022,205.0,114.0,140.36,180.52,194.77
2022-07-27,30,7,2022,199.0,114.0,151.37,175.44,192.4
2022-08-03,31,7,2022,194.0,113.0,138.83,174.17,192.4
2022-08-10,32,8,2022,188.0,116.0,136.69,169.08,187.65
2022-08-17,33,8,2022,185.0,117.0,137.0,166.54,180.52
2022-08-24,34,8,2022,185.0,125.0,141.89,160.18,173.4
2022-08-31,35,8,2022,193.0,118.0,156.87,156.37,168.65
2022-09-07,36,9,2022,192.0,117.0,197.85,144.93,159.14
2022-09-14,37,9,2022,190.0,120.0,249.83,147.47,159.14
2022-09-21,38,9,2022,187.0,147.0,291.11,156.37,173.4
2022-09-28,39,9,2022,184.0,136.0,353.8,155.1,171.02
2022-10-05,40,10,2022,182.0,153.0,575.2,155.1,171.02
2022-10-12,41,10,2022,197.0,160.0,634.52,155.73,171.02
2022-10-19,42,10,2022,201.0,167.0,592.63,162.09,175.77
2022-10-26,43,10,2022,202.0,153.0,632.07,160.82,175.77
2022-11-02,44,10,2022,201.0,159.0,588.65,157.64,168.65
2022-11-09,45,11,2022,201.0,136.0,372.15,147.47,161.52
2022-11-16,46,11,2022,200.0,136.0,368.79,146.2,161.52
2022-11-23,47,11,2022,197.0,125.0,288.67,147.47,157.96
2022-11-30,48,11,2022,194.0,128.0,287.14,,
2022-12-07,49,12,2022,187.0,132.0,268.49,144.93,153.21
2022-12-14,50,12,2022,179.0,131.0,280.11,145.56,152.02
2022-12-21,51,12,2022,173.0,138.0,286.22,144.93,152.02
2022-12-28,52,12,2022,171.0,146.0,282.86,,
2023-01-04,1,1,2023,173.0,147.0,270.93,142.38,149.64
2023-01-11,2,1,2023,172.0,137.0,198.15,137.3,144.89
2023-01-18,3,1,2023,171.0,132.0,192.65,132.85,134.2
2023-01-25,4,1,2023,174.0,126.0,200.6,130.94,134.2
2023-02-01,5,1,2023,174.0,120.0,204.88,130.94,134.2
2023-02-08,6,2,2023,171.0,116.0,183.17,127.13,134.2
2023-02-15,7,2,2023,168.0,114.0,156.87,122.04,130.64
2023-02-22,8,2,2023,165.0,116.0,153.51,121.41,123.52
2023-03-01,9,2,2023,162.0,116.0,145.56,123.32,125.89
2023-03-08,10,3,2023,162.0,114.0,148.92,133.49,137.77
2023-03-15,11,3,2023,160.0,117.0,152.28,133.49,140.14
2023-03-22,12,3,2023,158.0,116.0,162.07,136.03,144.89
2023-03-29,13,3,2023,156.0,116.0,174.61,132.21,137.77
2023-04-05,14,4,2023,155.0,114.0,171.55,132.21,137.77
2023-04-12,15,4,2023,155.0,115.0,162.38,141.11,142.52
2023-04-19,16,4,2023,155.0,116.0,142.81,141.75,142.52
2023-04-26,17,4,2023,154.0,115.0,125.68,139.21,142.52
2023-05-03,18,4,2023,152.0,113.0,107.03,139.21,142.52
2023-05-10,19,5,2023,148.0,113.0,87.76,135.39,142.52
2023-05-17,20,5,2023,147.0,112.0,88.07,130.31,135.39
2023-05-24,21,5,2023,147.0,112.0,83.48,129.67,134.2
2023-05-31,22,5,2023,145.0,112.0,77.98,127.13,130.64
2023-06-07,23,6,2023,143.0,112.0,74.92,122.04,125.89
2023-06-14,24,6,2023,143.0,112.0,72.17,122.04,125.89
2023-06-21,25,6,2023,144.0,112.0,73.08,123.32,128.27
2023-06-28,26,6,2023,143.0,112.0,74.0,123.32,125.89
2023-07-05,27,7,2023,142.0,110.0,79.2,120.77,123.52
2023-07-12,28,7,2023,144.0,111.0,94.8,117.59,121.14
2023-07-19,29,7,2023,144.0,114.0,112.53,118.87,122.33
2023-07-26,30,7,2023,148.0,114.0,116.51,118.23,121.14
2023-08-02,31,7,2023,156.0,114.0,120.79,114.42,118.76
2023-08-09,32,8,2023,160.0,113.0,126.29,118.23,123.52
2023-08-16,33,8,2023,165.0,113.0,122.93,122.04,123.52
2023-08-23,34,8,2023,166.0,115.0,121.71,132.21,130.64
2023-08-30,35,8,2023,169.0,116.0,178.58,132.21,130.64
2023-09-06,36,9,2023,170.0,116.0,197.24,136.03,135.39
2023-09-13,37,9,2023,171.0,120.0,233.93,137.3,137.77
2023-09-20,38,9,2023,175.0,129.0,256.56,137.3,137.77
2023-09-27,39,9,2023,173.0,133.0,305.79,146.2,144.89
2023-10-04,40,10,2023,173.0,127.0,302.12,146.2,144.89
2023-10-11,41,10,2023,170.0,126.0,201.21,146.2,144.89
2023-10-18,42,10,2023,168.0,119.0,179.19,144.93,142.52
2023-10-25,43,10,2023,172.0,120.0,194.48,144.93,141.33
2023-11-01,44,10,2023,168.0,120.0,172.16,144.93,140.14
2023-11-08,45,11,2023,165.0,121.0,156.87,142.38,136.58
2023-11-15,46,11,2023,162.0,124.0,151.37,142.38,137.77
2023-11-22,47,11,2023,159.0,125.0,141.58,144.93,140.14
2023-11-29,48,11,2023,156.0,125.0,130.88,,
2023-12-06,49,12,2023,154.0,124.0,121.4,159.55,154.39
2023-12-13,50,12,2023,150.0,125.0,114.67,162.09,156.77
2023-12-20,51,12,2023,147.0,126.0,115.59,154.46,150.83
2023-12-27,52,12,2023,148.0,126.0,122.62,,
2024-01-03,53,12,2023,146.0,125.0,123.54,154.46,150.83
2024-01-10,1,1,2024,144.0,121.0,128.74,154.46,150.83
2024-01-17,2,1,2024,146.0,121.0,131.8,146.83,144.89
2024-01-24,3,1,2024,145.0,125.0,132.41,146.83,144.89
2024-01-31,4,1,2024,146.0,130.0,132.41,150.01,149.64
2024-02-07,5,2,2024,147.0,128.0,137.91,148.74,149.64
2024-02-14,6,2,2024,155.0,131.0,131.49,148.11,147.27
2024-02-21,7,2,2024,155.0,124.0,129.35,149.38,147.27
2024-02-28,8,2,2024,153.0,133.0,113.14,152.56,152.02
2024-03-06,9,3,2024,152.0,136.0,107.33,150.65,152.02
2024-03-13,10,3,2024,151.0,147.0,111.0,153.19,156.77
2024-03-20,11,3,2024,152.0,130.0,115.28,155.73,159.14
2024-03-27,12,3,2024,152.0,132.0,108.86,160.18,160.33
2024-04-03,13,3,2024,151.0,123.0,102.75,158.28,156.77
2024-04-10,14,4,2024,153.0,118.0,96.63,155.73,155.58
2024-04-17,15,4,2024,152.0,116.0,90.21,151.92,148.46
2024-04-24,16,4,2024,151.0,116.0,83.18,157.0,157.96
2024-05-01,17,4,2024,149.0,115.0,90.51,157.64,157.96
2024-05-08,18,5,2024,147.0,116.0,96.32,157.64,157.96
2024-05-15,19,5,2024,145.0,118.0,102.13,161.45,161.52
2024-05-22,20,5,2024,143.0,119.0,97.85,157.64,156.77
2024-05-29,21,5,2024,142.0,117.0,96.32,156.37,156.77
2024-06-05,22,6,2024,141.0,117.0,96.32,152.56,153.21
2024-06-12,23,6,2024,138.0,117.0,96.94,151.28,152.02
2024-06-19,24,6,2024,141.0,118.0,96.63,152.56,154.39
2024-06-26,25,6,2024,142.0,118.0,94.8,153.19,154.39
2024-07-03,26,6,2024,144.0,122.0,97.24,153.19,152.02
2024-07-10,27,7,2024,146.0,127.0,97.55,152.56,150.83
2024-07-17,28,7,2024,144.0,123.0,110.09,150.01,149.64
2024-07-24,29,7,2024,143.0,122.0,130.27,152.56,150.83
2024-07-31,30,7,2024,142.0,121.0,133.02,152.56,150.83
2024-08-07,31,8,2024,142.0,117.0,135.47,153.83,150.83
2024-08-14,32,8,2024,140.0,120.0,137.91,152.56,148.46
2024-08-21,33,8,2024,139.0,118.0,161.76,151.28,147.27
2024-08-28,34,8,2024,138.0,116.0,187.76,145.56,144.89
2024-09-04,35,9,2024,137.0,120.0,205.49,142.38,142.52
2024-09-11,36,9,2024,134.0,124.0,233.63,142.38,142.52
2024-09-18,37,9,2024,133.0,129.0,242.49,139.21,140.14
2024-09-25,38,9,2024,134.0,132.0,241.27,141.11,144.89
2024-10-02,39,9,2024,134.0,148.0,247.39,142.38,144.89
2024-10-09,40,10,2024,135.0,142.0,249.53,140.48,143.71
2024-10-16,41,10,2024,137.0,143.0,241.58,140.48,143.71
2024-10-23,42,10,2024,134.0,144.0,241.88,137.94,142.52
2024-10-30,43,10,2024,135.0,140.0,266.35,132.85,142.52
2024-11-06,44,11,2024,133.0,130.0,196.93,130.31,141.33
2024-11-13,45,11,2024,133.0,120.0,171.55,127.77,140.14
2024-11-20,46,11,2024,132.0,116.0,164.21,126.49,140.14
2024-11-27,47,11,2024,134.0,118.0,163.6,123.32,136.58
2024-12-04,48,12,2024,134.0,118.0,151.37,,
2024-12-11,49,12,2024,130.0,119.0,151.37,116.96,131.83
2024-12-18,50,12,2024,132.0,115.0,155.34,118.23,131.83
2024-12-25,51,12,2024,131.0,116.0,155.34,116.32,129.45
2025-01-01,52,12,2024,132.0,117.0,156.57,,
2025-01-08,1,1,2025,134.0,119.0,155.95,116.32,125.89
2025-01-15,2,1,2025,136.0,115.0,155.95,117.59,123.52
2025-01-22,3,1,2025,140.0,119.0,154.73,116.32,124.7
2025-01-29,4,1,2025,138.0,121.0,158.4,115.05,124.7
2025-02-05,5,2,2025,138.0,118.0,165.74,113.78,122.33
2025-02-12,6,2,2025,138.0,124.0,165.13,115.69,127.08
2025-02-19,7,2,2025,139.0,139.0,166.05,117.59,128.27
2025-02-26,8,2,2025,140.0,136.0,166.35,117.59,129.45
2025-03-05,9,3,2025,137.0,128.0,169.71,118.23,130.64
2025-03-12,10,3,2025,135.0,139.0,176.44,117.59,128.27
2025-03-19,11,3,2025,134.0,132.0,175.83,117.59,128.27
2025-03-26,12,3,2025,135.0,126.0,182.86,120.77,130.64
2025-04-02,13,3,2025,136.0,122.0,186.53,121.41,133.02
2025-04-09,14,4,2025,137.0,118.0,177.67,121.41,135.39
2025-04-16,15,4,2025,135.0,118.0,164.52,116.96,128.27
2025-04-23,16,4,2025,133.0,116.0,141.89,115.05,127.08
2025-04-30,17,4,2025,133.0,115.0,141.89,116.32,128.27
2025-05-07,18,5,2025,132.0,114.0,146.17,117.59,129.45
2025-05-14,19,5,2025,131.0,115.0,137.3,117.59,129.45
2025-05-21,20,5,2025,133.0,114.0,134.85,117.59,128.27
2025-05-28,21,5,2025,132.0,115.0,135.16,117.59,128.27
2025-06-04,22,6,2025,130.0,112.0,133.63,116.96,127.08
2025-06-11,23,6,2025,131.0,113.0,131.18,116.32,125.89
2025-06-18,24,6,2025,135.0,113.0,130.88,117.59,128.27
2025-06-25,25,6,2025,142.0,112.0,127.82,121.41,129.45
2025-07-02,26,6,2025,141.0,113.0,134.55,121.41,129.45
2025-07-09,27,7,2025,141.0,114.0,144.33,122.68,133.02
2025-07-16,28,7,2025,142.0,114.0,168.19,123.95,134.2
2025-07-23,29,7,2025,144.0,114.0,182.56,134.12,140.14
2025-07-30,30,7,2025,144.0,113.0,183.17,138.57,140.14
2025-08-06,31,8,2025,143.0,113.0,172.16,138.57,136.58
2025-08-13,32,8,2025,142.0,112.0,170.63,137.3,136.58
2025-08-20,33,8,2025,140.0,111.0,176.14,136.03,136.58
2025-08-27,34,8,2025,140.0,110.0,178.28,135.39,135.39
2025-09-03,35,8,2025,141.0,111.0,187.45,142.38,138.95
2025-09-10,36,9,2025,142.0,113.0,203.66,142.38,138.95
2025-09-17,37,9,2025,141.0,114.0,219.25,145.56,141.33
2025-09-24,38,9,2025,141.0,121.0,213.14,147.47,141.33
2025-10-01,39,9,2025,142.0,122.0,203.05,145.56,141.33
2025-10-08,40,10,2025,140.0,124.0,185.92,143.66,140.14
2025-10-15,41,10,2025,138.0,124.0,196.01,143.02,138.95
2025-10-22,42,10,2025,137.0,126.0,193.87,144.93,141.33
2025-10-29,43,10,2025,140.0,130.0,184.7,145.56,142.52
2025-11-05,44,11,2025,142.0,130.0,184.7,144.93,141.33
2025-11-12,45,11,2025,145.0,137.0,171.55,142.38,135.39
2025-11-19,46,11,2025,146.0,121.0,164.82,143.66,138.95
2025-11-26,47,11,2025,145.0,122.0,164.52,144.93,141.33
2025-12-03,48,11,2025,142.0,124.0,162.45,,
2025-12-10,49,12,2025,138.0,125.0,167.27,144.93,141.33
2025-12-17,50,12,2025,136.0,122.0,184.39,142.38,140.14
2025-12-24,51,12,2025,134.0,129.0,182.25,137.94,133.02
2025-12-31,52,12,2025,132.0,125.0,178.89,,
2026-01-07,1,1,2026,131.0,124.0,187.76,127.13,125.89
2026-01-14,2,1,2026,131.0,120.0,195.71,124.59,130.64
2026-01-21,3,1,2026,133.0,122.0,201.21,125.22,130.64
2026-01-28,4,1,2026,137.0,125.0,218.03,129.04,135.39
2026-02-04,5,2,2026,139.0,124.0,225.06,131.58,137.77
2026-02-11,6,2,2026,139.0,118.0,217.42,136.66,142.52
2026-02-18,7,2,2026,140.0,116.0,225.98,137.94,143.71
2026-02-25,8,2,2026,144.0,119.0,230.26,137.94,144.89
2026-03-04,9,3,2026,147.0,119.0,208.86,138.57,148.46
2026-03-11,10,3,2026,183.0,120.0,185.92,147.47,156.77
2026-03-18,11,3,2026,191.0,120.0,189.29,153.22,160.33
2026-03-25,12,3,2026,203.0,121.0,188.98,158.28,162.71
2026-04-01,13,3,2026,204.0,123.0,186.84,155.73,161.52
2026-04-08,14,4,2026,213.0,127.0,185.31,161.45,161.52
2026-04-15,15,4,2026,212.0,125.0,186.84,164.63,165.08
2026-04-22,16,4,2026,204.0,130.0,186.23,170.35,168.65
2026-04-29,17,4,2026,202.0,128.0,186.53,169.08,166.27
2026-05-06,18,5,2026,213.0,131.0,183.78,170.99,169.83
2026-05-13,19,5,2026,213.0,135.0,182.25,172.9,172.21
2026-05-20,20,5,2026,211.0,138.0,182.86,183.07,176.96
2026-05-27,21,5,2026,208.0,129.0,178.58,180.52,176.96
2026-06-03,22,5,2026,202.0,128.0,175.52,183.7,176.96
2026-06-10,23,6,2026,197.0,128.0,170.63,182.43,176.96
2026-06-17,24,6,2026,191.0,125.0,169.1,183.07,175.77
2026-06-24,25,6,2026,182.0,123.0,169.41,181.8,174.58
2026-07-01,26,6,2026,176.0,122.0,169.41,176.71,171.02
2026-07-08,27,7,2026,173.0,122.0,176.75,171.62,169.83
2026-07-15,28,7,2026,181.0,122.0,204.58,174.17,166.27
2026-07-22,29,7,2026,194.0,121.0,209.77,176.71,173.4
2026-07-29,30,7,2026,200.0,122.0,230.26,177.35,172.21
2026-08-05,31,8,2026,202.0,122.0,230.26,176.71,172.21
2026-08-12,32,8,2026,198.0,122.0,218.34,181.8,174.58
2026-08-19,33,8,2026,206.0,125.0,211.61,184.97,173.4
2026-08-26,34,8,2026,213.0,128.0,195.1,185.61,174.58
